date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:17:27	88789/88789	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:28%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=43010479	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNewc07d.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:28	48204/48204	---M--	200	added ('OK')	image/jpeg	etag:%226fcdbe2bf9edd41:0%22	https://www.marketsandmarkets.com/Images/digital-transformation-market6.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/digital-transformation-market6.jpg	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:29	185/185	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:47:30%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=43010479	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.f8fc07d.delayed	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:31	86850/86850	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:30%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=43010479	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNewc07d.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:32	88779/88779	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:33%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=43010479	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNewc07d.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:33	88878/88878	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:33%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=43010479	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNewc07d.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:34	88631/88631	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:35%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=43010479	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshopc07d.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:36	88830/88830	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:36%20GMT	https://www.marketsandmarkets.com/RequestBundleReport.asp?id=43010479	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/RequestBundleReportc07d.html	(from https://www.marketsandmarkets.com/Market-Reports/digital-transformation-market-43010479.html)
20:17:37	88901/88901	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:38%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNew8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:38	88741/88741	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:39%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNew8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:40	56318/56318	---M--	200	added ('OK')	image/jpeg	etag:%22d12a6416f9edd41:0%22	https://www.marketsandmarkets.com/Images/active-network-management-market.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/active-network-management-market.jpg	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:41	26968/26968	---M--	200	added ('OK')	image/jpeg	etag:%223d575e19f9edd41:0%22	https://www.marketsandmarkets.com/Images/active-network-management-market1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/active-network-management-market1.jpg	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:42	88789/88789	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:43%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNew8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:48	185/185	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:47:49%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.f9b8817.delayed	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:49	56119/56119	---M--	200	added ('OK')	image/jpeg	etag:%224a59221cf9edd41:0%22	https://www.marketsandmarkets.com/Images/active-network-management-market2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/active-network-management-market2.jpg	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:50	86850/86850	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:50%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNew8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:51	88779/88779	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:50%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNew8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:52	88878/88878	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:53%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNew8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:53	88631/88631	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:54%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshop8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:54	88830/88830	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:55%20GMT	https://www.marketsandmarkets.com/RequestBundleReport.asp?id=17947707	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/RequestBundleReport8817.html	(from https://www.marketsandmarkets.com/Market-Reports/active-network-management-market-17947707.html)
20:17:57	88895/88895	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:47:56%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNew78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:00	88735/88735	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:00%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNew78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:01	55257/55257	---M--	200	added ('OK')	image/jpeg	etag:%2244289736f9edd41:0%22	https://www.marketsandmarkets.com/Images/virtual-fitting-room-market.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/virtual-fitting-room-market.jpg	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:02	35308/35308	---M--	200	added ('OK')	image/jpeg	etag:%2273c7d439f9edd41:0%22	https://www.marketsandmarkets.com/Images/virtual-fitting-room-market1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/virtual-fitting-room-market1.jpg	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:03	88783/88783	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:04%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNew78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:05	60886/60886	---M--	200	added ('OK')	image/jpeg	etag:%2223e6df3cf9edd41:0%22	https://www.marketsandmarkets.com/Images/virtual-fitting-room-market2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/virtual-fitting-room-market2.jpg	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:05	186/186	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:48:06%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.fa778ef.delayed	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:06	86844/86844	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:07%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNew78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:08	88773/88773	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:08%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNew78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:09	88872/88872	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:10%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNew78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:14	88625/88625	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:15%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshop78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:17	88824/88824	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:17%20GMT	https://www.marketsandmarkets.com/RequestBundleReport.asp?id=132071646	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/RequestBundleReport78ef.html	(from https://www.marketsandmarkets.com/Market-Reports/virtual-fitting-room-market-132071646.html)
20:18:19	88897/88897	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:19%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNew82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:20	88737/88737	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:21%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNew82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:26	59745/59745	---M--	200	added ('OK')	image/jpeg	etag:%22528ea65fa7ebd41:0%22	https://www.marketsandmarkets.com/Images/procurement-analytics-market.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/procurement-analytics-market.jpg	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:27	38925/38925	---M--	200	added ('OK')	image/jpeg	etag:%22d9f25962a7ebd41:0%22	https://www.marketsandmarkets.com/Images/procurement-analytics-market1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/procurement-analytics-market1.jpg	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:29	88785/88785	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:28%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNew82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:30	61865/61865	---M--	200	added ('OK')	image/jpeg	etag:%22dae07365a7ebd41:0%22	https://www.marketsandmarkets.com/Images/procurement-analytics-market2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/procurement-analytics-market2.jpg	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:31	186/186	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:48:31%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.fb382b6.delayed	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:32	86846/86846	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:33%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNew82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:34	88775/88775	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:34%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNew82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:35	88874/88874	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:36%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNew82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:37	88627/88627	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:37%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshop82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:38	88826/88826	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:38%20GMT	https://www.marketsandmarkets.com/RequestBundleReport.asp?id=141409924	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/RequestBundleReport82b6.html	(from https://www.marketsandmarkets.com/Market-Reports/procurement-analytics-market-141409924.html)
20:18:41	88918/88918	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:39%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNew3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:42	88758/88758	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:43%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNew3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:44	41756/41756	---M--	200	added ('OK')	image/jpeg	etag:%22b41b3ba3deead41:0%22	https://www.marketsandmarkets.com/Images/network-security-firewall-market2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/network-security-firewall-market2.jpg	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:46	30511/30511	---M--	200	added ('OK')	image/jpeg	etag:%222dba2ea6deead41:0%22	https://www.marketsandmarkets.com/Images/network-security-firewall-market3.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/network-security-firewall-market3.jpg	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:47	88806/88806	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:48%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNew3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:49	54474/54474	---M--	200	added ('OK')	image/jpeg	etag:%2229b823a9deead41:0%22	https://www.marketsandmarkets.com/Images/network-security-firewall-market4.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/network-security-firewall-market4.jpg	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:50	186/186	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:48:50%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.fbf3548.delayed	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:51	86867/86867	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:51%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNew3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:53	88796/88796	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:53%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNew3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:54	88895/88895	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:54%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNew3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:56	88648/88648	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:56%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshop3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:57	88847/88847	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:57%20GMT	https://www.marketsandmarkets.com/RequestBundleReport.asp?id=256737101	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/RequestBundleReport3548.html	(from https://www.marketsandmarkets.com/Market-Reports/network-security-firewall-market-256737101.html)
20:18:58	88838/88838	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:48:59%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNew3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:00	88678/88678	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:00%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNew3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:06	52030/52030	---M--	200	added ('OK')	image/jpeg	etag:%222fcdae7adeead41:0%22	https://www.marketsandmarkets.com/Images/5g-iot-market.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/5g-iot-market.jpg	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:09	26622/26622	---M--	200	added ('OK')	image/jpeg	etag:%22a11f9a8ddeead41:0%22	https://www.marketsandmarkets.com/Images/5g-iot-market1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/5g-iot-market1.jpg	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:09	88726/88726	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:09%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNew3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:12	53918/53918	---M--	200	added ('OK')	image/jpeg	etag:%2213b5e08fdeead41:0%22	https://www.marketsandmarkets.com/Images/5g-iot-market2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/5g-iot-market2.jpg	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:13	186/186	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:49:13%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.fcb3874.delayed	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:14	86787/86787	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:14%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNew3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:15	88716/88716	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:16%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNew3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:17	88815/88815	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:17%20GMT	https://www.marketsandmarkets.com/requestCustomizationNew.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestCustomizationNew3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:18	88568/88568	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:19%20GMT	https://www.marketsandmarkets.com/FreeWorkshop.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/FreeWorkshop3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:20	88767/88767	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:21%20GMT	https://www.marketsandmarkets.com/RequestBundleReport.asp?id=164027845	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/RequestBundleReport3874.html	(from https://www.marketsandmarkets.com/Market-Reports/5g-iot-market-164027845.html)
20:19:21	88893/88893	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:22%20GMT	https://www.marketsandmarkets.com/pdfdownloadNew.asp?id=21151415	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownloadNew0ad6.html	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:19:22	88733/88733	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:23%20GMT	https://www.marketsandmarkets.com/requestsampleNew.asp?id=21151415	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/requestsampleNew0ad6.html	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:19:26	64906/64906	---M--	200	added ('OK')	image/jpeg	etag:%22fb58af49ead41:0%22	https://www.marketsandmarkets.com/Images/student-information-system-market.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/student-information-system-market.jpg	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:19:29	34223/34223	---M--	200	added ('OK')	image/jpeg	etag:%224aa79bf69ead41:0%22	https://www.marketsandmarkets.com/Images/student-information-system-market1.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/student-information-system-market1.jpg	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:19:59	88781/88781	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:49:33%20GMT	https://www.marketsandmarkets.com/speaktoanalystNew.asp?id=21151415	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/speaktoanalystNew0ad6.html	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:20:06	185/185	---M--	302	error ('Object%20moved')	text/html	date:Sun,%2009%20Jun%202019%2014:50:07%20GMT	https://www.marketsandmarkets.com/pdfdownload.asp?id=21151415	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/pdfdownload.fd70ad6.delayed	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:20:06	51642/51642	---M--	200	added ('OK')	image/jpeg	etag:%222aeda9f89ead41:0%22	https://www.marketsandmarkets.com/Images/student-information-system-market2.jpg	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Images/student-information-system-market2.jpg	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:20:14	86842/86842	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:50:14%20GMT	https://www.marketsandmarkets.com/Purchase/purchase_reportNew.asp?id=21151415	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Purchase/purchase_reportNew0ad6.html	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
20:20:18	88771/88771	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202019%2014:50:17%20GMT	https://www.marketsandmarkets.com/Enquiry_Before_BuyingNew.asp?id=21151415	C:/My%20Web%20Sites/cascade/www.marketsandmarkets.com/Enquiry_Before_BuyingNew0ad6.html	(from https://www.marketsandmarkets.com/Market-Reports/student-information-system-market-21151415.html)
